postcode_clean,onspd_postcode_sector,oseast1m,osnrth1m,lat,long,lsoa11,msoa11,osward,oslaua,imd
LS11 7LS,LS11 7,429091.0,431101.0,53.775438,-1.560063,E01011314,E02002420,E05001415,E08000035,9913
LS11 7LT,LS11 7,429115.0,431115.0,53.775562,-1.559697,E01011314,E02002420,E05001415,E08000035,9913
LS11 7LU,LS11 7,429103.0,431187.0,53.77621,-1.559872,E01011314,E02002420,E05001415,E08000035,9913
LS11 7LW,LS11 7,429032.0,430019.0,53.765716,-1.561059,E01011320,E02002420,E05001415,E08000035,11833
LS11 7LX,LS11 7,429153.0,431117.0,53.775578,-1.55912,E01011314,E02002420,E05001415,E08000035,9913
LS11 7LY,LS11 7,429119.0,431118.0,53.775589,-1.559636,E01011314,E02002420,E05001415,E08000035,9913
LS11 7LZ,LS11 7,429138.0,431103.0,53.775453,-1.559349,E01011314,E02002420,E05001415,E08000035,9913
LS11 7NA,LS11 7,429255.0,431035.0,53.774835,-1.55758,E01011314,E02002420,E05001415,E08000035,9913
LS11 7NB,LS11 7,429255.0,430997.0,53.774494,-1.557584,E01011314,E02002420,E05001415,E08000035,9913
LS11 7ND,LS11 7,429209.0,430944.0,53.77402,-1.558287,E01011314,E02002420,E05001415,E08000035,9913
LS11 7NE,LS11 7,429211.0,430804.0,53.772762,-1.55827,E01011314,E02002420,E05001415,E08000035,9913
LS11 7NF,LS11 7,429270.0,430791.0,53.772641,-1.557376,E01011314,E02002420,E05001415,E08000035,9913
LS11 7NG,LS11 7,429141.0,430797.0,53.772703,-1.559333,E01011314,E02002420,E05001415,E08000035,9913
LS11 7NH,LS11 7,429247.0,430723.0,53.772032,-1.557731,E01011314,E02002420,E05001415,E08000035,9913
LS11 7NJ,LS11 7,429174.0,430705.0,53.771874,-1.558841,E01011314,E02002420,E05001415,E08000035,9913
LS11 7NL,LS11 7,429178.0,430821.0,53.772916,-1.558769,E01011314,E02002420,E05001415,E08000035,9913
LS11 7NN,LS11 7,429200.0,430908.0,53.773697,-1.558427,E01011314,E02002420,E05001415,E08000035,9913
LS11 7NP,LS11 7,429132.0,430892.0,53.773557,-1.55946,E01011314,E02002420,E05001415,E08000035,9913
LS11 7NQ,LS11 7,429226.0,430767.0,53.772428,-1.558046,E01011314,E02002420,E05001415,E08000035,9913
LS11 7NR,LS11 7,429118.0,430890.0,53.77354,-1.559673,E01011314,E02002420,E05001415,E08000035,9913
LS11 7NS,LS11 7,429069.0,430928.0,53.773884,-1.560413,E01011314,E02002420,E05001415,E08000035,9913
LS11 7NT,LS11 7,429038.0,431031.0,53.774811,-1.560873,E01011314,E02002420,E05001415,E08000035,9913
LS11 7NU,LS11 7,429022.0,431002.0,53.774552,-1.561119,E01011313,E02002420,E05001415,E08000035,7341
LS11 7NW,LS11 7,429154.0,430843.0,53.773115,-1.559131,E01011314,E02002420,E05001415,E08000035,9913
LS11 7NX,LS11 7,429300.0,430700.0,53.771822,-1.556929,E01011314,E02002420,E05001415,E08000035,9913
LS11 7NY,LS11 7,428976.0,431054.0,53.775022,-1.561812,E01011313,E02002420,E05001415,E08000035,7341
LS11 7NZ,LS11 7,429014.0,431103.0,53.77546,-1.561231,E01011314,E02002420,E05001415,E08000035,9913
LS11 7PA,LS11 7,429061.0,431051.0,53.77499,-1.560523,E01011314,E02002420,E05001415,E08000035,9913
LS11 7PB,LS11 7,429081.0,431070.0,53.77516,-1.560217,E01011314,E02002420,E05001415,E08000035,9913
LS11 7PD,LS11 7,428915.0,430781.0,53.772571,-1.562763,E01011315,E02002419,E05001415,E08000035,8607
LS11 7PE,LS11 7,428800.0,430700.0,53.77185,-1.564515,E01011315,E02002419,E05001415,E08000035,8607
LS11 7PF,LS11 7,428956.0,431066.0,53.775131,-1.562114,E01011314,E02002420,E05001415,E08000035,9913
LS11 7PG,LS11 7,429720.0,430573.0,53.770657,-1.550569,E01011316,E02002415,E05001420,E08000035,628
LS11 7PQ,LS11 7,429256.0,431011.0,53.774619,-1.557568,E01011314,E02002420,E05001415,E08000035,9913
LS11 7TA,LS11 7,429720.0,432211.0,53.785379,-1.550412,E01011364,E02002414,E05001415,E08000035,1719
LS11 7TD,LS11 7,429727.0,432216.0,53.785423,-1.550305,E01011364,E02002414,E05001415,E08000035,1719
LS11 7WY,LS11 7,429727.0,432216.0,53.785423,-1.550305,E01011364,E02002414,E05001415,E08000035,1719
LS11 7WZ,LS11 7,429727.0,432216.0,53.785423,-1.550305,E01011364,E02002414,E05001415,E08000035,1719
LS11 7XA,LS11 7,428800.0,430700.0,53.77185,-1.564515,E01011315,E02002419,E05001415,E08000035,8607
LS11 7XB,LS11 7,428800.0,430700.0,53.77185,-1.564515,E01011315,E02002419,E05001415,E08000035,8607
LS11 7XD,LS11 7,428800.0,430700.0,53.77185,-1.564515,E01011315,E02002419,E05001415,E08000035,8607
LS11 7XE,LS11 7,428800.0,430700.0,53.77185,-1.564515,E01011315,E02002419,E05001415,E08000035,8607
LS11 7XF,LS11 7,428800.0,430700.0,53.77185,-1.564515,E01011315,E02002419,E05001415,E08000035,8607
LS11 7XG,LS11 7,429720.0,432211.0,53.785379,-1.550412,E01011364,E02002414,E05001415,E08000035,1719
LS11 7XH,LS11 7,428800.0,430700.0,53.77185,-1.564515,E01011315,E02002419,E05001415,E08000035,8607
LS11 7XJ,LS11 7,429209.0,430703.0,53.771854,-1.55831,E01011314,E02002420,E05001415,E08000035,9913
LS11 7XL,LS11 7,429727.0,432216.0,53.785423,-1.550305,E01011364,E02002414,E05001415,E08000035,1719
LS11 7XN,LS11 7,428800.0,430700.0,53.77185,-1.564515,E01011315,E02002419,E05001415,E08000035,8607
LS11 7XP,LS11 7,429727.0,432216.0,53.785423,-1.550305,E01011364,E02002414,E05001415,E08000035,1719
LS11 7XQ,LS11 7,429727.0,432216.0,53.785423,-1.550305,E01011364,E02002414,E05001415,E08000035,1719
LS11 7XR,LS11 7,429209.0,430703.0,53.771854,-1.55831,E01011314,E02002420,E05001415,E08000035,9913
LS11 7XS,LS11 7,429209.0,430703.0,53.771854,-1.55831,E01011314,E02002420,E05001415,E08000035,9913
LS11 7XT,LS11 7,429209.0,430703.0,53.771854,-1.55831,E01011314,E02002420,E05001415,E08000035,9913
LS11 7XU,LS11 7,429209.0,430703.0,53.771854,-1.55831,E01011314,E02002420,E05001415,E08000035,9913
LS11 7XW,LS11 7,429727.0,432216.0,53.785423,-1.550305,E01011364,E02002414,E05001415,E08000035,1719
LS11 7XX,LS11 7,429727.0,432216.0,53.785423,-1.550305,E01011364,E02002414,E05001415,E08000035,1719
LS11 7XY,LS11 7,429727.0,432216.0,53.785423,-1.550305,E01011364,E02002414,E05001415,E08000035,1719
LS11 7XZ,LS11 7,429209.0,430703.0,53.771854,-1.55831,E01011314,E02002420,E05001415,E08000035,9913
LS11 7YA,LS11 7,429209.0,430703.0,53.771854,-1.55831,E01011314,E02002420,E05001415,E08000035,9913
LS11 7YB,LS11 7,429727.0,432216.0,53.785423,-1.550305,E01011364,E02002414,E05001415,E08000035,1719
LS11 7YZ,LS11 7,429727.0,432216.0,53.785423,-1.550305,E01011364,E02002414,E05001415,E08000035,1719
LS11 7ZW,LS11 7,429727.0,432216.0,53.785423,-1.550305,E01011364,E02002414,E05001415,E08000035,1719
LS11 8AA,LS11 8,428768.0,430597.0,53.770926,-1.56501,E01011315,E02002419,E05001415,E08000035,8607
LS11 8AB,LS11 8,428671.0,430689.0,53.771758,-1.566474,E01011315,E02002419,E05001415,E08000035,8607
LS11 8AD,LS11 8,428732.0,430651.0,53.771413,-1.565552,E01011315,E02002419,E05001415,E08000035,8607
LS11 8AE,LS11 8,428741.0,430572.0,53.770702,-1.565422,E01011315,E02002419,E05001415,E08000035,8607
LS11 8AF,LS11 8,429209.0,431412.0,53.778226,-1.558243,E01011370,E02002411,E05001415,E08000035,3605
LS11 8AG,LS11 8,428857.0,430013.0,53.765688,-1.563718,E01011320,E02002420,E05001415,E08000035,11833
LS11 8AH,LS11 8,428832.0,429953.0,53.76515,-1.564103,E01011320,E02002420,E05001415,E08000035,11833
LS11 8AJ,LS11 8,428877.0,429829.0,53.764017,-1.563428,E01011320,E02002420,E05001415,E08000035,11833
LS11 8AL,LS11 8,428750.0,430094.0,53.766406,-1.56533,E01011320,E02002420,E05001415,E08000035,11833
LS11 8AN,LS11 8,428214.0,429903.0,53.764718,-1.573479,E01011321,E02002419,E05001415,E08000035,3208
LS11 8AP,LS11 8,428400.0,430700.0,53.771872,-1.570584,E01011315,E02002419,E05001415,E08000035,8607
LS11 8AQ,LS11 8,428761.0,430064.0,53.766136,-1.565166,E01011320,E02002420,E05001415,E08000035,11833
LS11 8AR,LS11 8,428410.0,430794.0,53.772716,-1.570424,E01011369,E02002419,E05001415,E08000035,6630
LS11 8AS,LS11 8,428207.0,430657.0,53.771511,-1.57352,E01011315,E02002419,E05001415,E08000035,8607
LS11 8AT,LS11 8,428101.0,430697.0,53.771861,-1.575121,E01011369,E02002419,E05001415,E08000035,6630
LS11 8AU,LS11 8,427982.0,430711.0,53.771993,-1.576925,E01011369,E02002419,E05001415,E08000035,6630
LS11 8AW,LS11 8,428552.0,430795.0,53.772717,-1.568269,E01011369,E02002419,E05001415,E08000035,6630
LS11 8AX,LS11 8,427876.0,430793.0,53.772736,-1.578526,E01011369,E02002419,E05001415,E08000035,6630
LS11 8AY,LS11 8,427873.0,430731.0,53.772178,-1.578577,E01011369,E02002419,E05001415,E08000035,6630
LS11 8AZ,LS11 8,428100.0,431100.0,53.775483,-1.575099,E01011369,E02002419,E05001415,E08000035,6630
LS11 8BA,LS11 8,427892.0,430925.0,53.773921,-1.578271,E01011369,E02002419,E05001415,E08000035,6630
LS11 8BB,LS11 8,429455.0,431396.0,53.778069,-1.554512,E01011373,E02002414,E05001415,E08000035,875
LS11 8BD,LS11 8,429309.0,431350.0,53.777663,-1.556731,E01011370,E02002411,E05001415,E08000035,3605
LS11 8BE,LS11 8,429312.0,431410.0,53.778202,-1.55668,E01011373,E02002414,E05001415,E08000035,875
LS11 8BF,LS11 8,429546.0,431608.0,53.779969,-1.55311,E01011364,E02002414,E05001415,E08000035,1719
LS11 8BG,LS11 8,429269.0,431381.0,53.777944,-1.557335,E01011370,E02002411,E05001415,E08000035,3605
LS11 8BH,LS11 8,428589.0,431356.0,53.777757,-1.567656,E01011370,E02002411,E05001415,E08000035,3605
LS11 8BJ,LS11 8,428500.0,431300.0,53.777259,-1.569012,E01011369,E02002419,E05001415,E08000035,6630
LS11 8BL,LS11 8,428500.0,431300.0,53.777259,-1.569012,E01011369,E02002419,E05001415,E08000035,6630
LS11 8BN,LS11 8,428179.0,430164.0,53.767066,-1.573986,E01011317,E02002419,E05001415,E08000035,1802
LS11 8BP,LS11 8,429262.0,431452.0,53.778599,-1.557439,E01011370,E02002411,E05001415,E08000035,3605
LS11 8BQ,LS11 8,429242.0,431426.0,53.77835,-1.557741,E01011370,E02002411,E05001415,E08000035,3605
LS11 8BR,LS11 8,428037.0,430438.0,53.769536,-1.576115,E01011317,E02002419,E05001415,E08000035,1802
LS11 8BS,LS11 8,429365.0,431422.0,53.778307,-1.555875,E01011373,E02002414,E05001415,E08000035,875
LS11 8BT,LS11 8,428700.0,430300.0,53.76826,-1.56607,E01011315,E02002419,E05001415,E08000035,8607
LS11 8BU,LS11 8,428584.0,431389.0,53.778054,-1.567729,E01011370,E02002411,E05001415,E08000035,3605
LS11 8BW,LS11 8,428701.0,431550.0,53.779495,-1.565939,E01011366,E02002411,E05001415,E08000035,898
LS11 8BX,LS11 8,428332.0,430491.0,53.769997,-1.571635,E01011315,E02002419,E05001415,E08000035,8607
LS11 8BY,LS11 8,428787.0,431541.0,53.779409,-1.564634,E01011366,E02002411,E05001415,E08000035,898
LS11 8BZ,LS11 8,428592.0,430750.0,53.77231,-1.567666,E01011315,E02002419,E05001415,E08000035,8607
LS11 8DA,LS11 8,428100.0,430100.0,53.766495,-1.57519,E01011317,E02002419,E05001415,E08000035,1802
LS11 8DB,LS11 8,428129.0,430204.0,53.767428,-1.574741,E01011317,E02002419,E05001415,E08000035,1802
LS11 8DD,LS11 8,429720.0,432211.0,53.785379,-1.550412,E01011364,E02002414,E05001415,E08000035,1719
LS11 8DE,LS11 8,428100.0,430300.0,53.768293,-1.575172,E01011317,E02002419,E05001415,E08000035,1802
LS11 8DF,LS11 8,428141.0,430310.0,53.76838,-1.574549,E01011317,E02002419,E05001415,E08000035,1802
LS11 8DG,LS11 8,428369.0,430707.0,53.771936,-1.571054,E01011315,E02002419,E05001415,E08000035,8607
LS11 8DH,LS11 8,428419.0,430637.0,53.771304,-1.570302,E01011315,E02002419,E05001415,E08000035,8607
LS11 8DJ,LS11 8,428353.0,430659.0,53.771506,-1.571301,E01011315,E02002419,E05001415,E08000035,8607
LS11 8DL,LS11 8,428293.0,430603.0,53.771005,-1.572216,E01011315,E02002419,E05001415,E08000035,8607
LS11 8DN,LS11 8,428270.0,430551.0,53.770539,-1.57257,E01011317,E02002419,E05001415,E08000035,1802
LS11 8DP,LS11 8,428358.0,430554.0,53.770562,-1.571235,E01011315,E02002419,E05001415,E08000035,8607
LS11 8DQ,LS11 8,428422.0,430695.0,53.771825,-1.570251,E01011315,E02002419,E05001415,E08000035,8607
LS11 8DR,LS11 8,428361.0,430602.0,53.770993,-1.571185,E01011315,E02002419,E05001415,E08000035,8607
LS11 8DS,LS11 8,428420.0,430591.0,53.770891,-1.570291,E01011315,E02002419,E05001415,E08000035,8607
LS11 8DT,LS11 8,428459.0,430506.0,53.770125,-1.569707,E01011317,E02002419,E05001415,E08000035,1802
LS11 8DU,LS11 8,428330.0,430420.0,53.769359,-1.571672,E01011317,E02002419,E05001415,E08000035,1802
LS11 8DW,LS11 8,428224.0,430598.0,53.770964,-1.573264,E01011317,E02002419,E05001415,E08000035,1802
LS11 8DX,LS11 8,428374.0,430361.0,53.768826,-1.57101,E01011317,E02002419,E05001415,E08000035,1802
LS11 8DY,LS11 8,428401.0,430384.0,53.769031,-1.570598,E01011317,E02002419,E05001415,E08000035,1802
LS11 8DZ,LS11 8,428605.0,430322.0,53.768463,-1.567509,E01011315,E02002419,E05001415,E08000035,8607
LS11 8EA,LS11 8,428265.0,430245.0,53.767805,-1.572678,E01011317,E02002419,E05001415,E08000035,1802
LS11 8EB,LS11 8,428744.0,430718.0,53.772014,-1.565363,E01011315,E02002419,E05001415,E08000035,8607
LS11 8ED,LS11 8,428200.0,430200.0,53.767388,-1.573664,E01011317,E02002419,E05001415,E08000035,1802
LS11 8EE,LS11 8,428123.0,430201.0,53.767402,-1.574832,E01011317,E02002419,E05001415,E08000035,1802
LS11 8EF,LS11 8,428200.0,430200.0,53.767388,-1.573664,E01011317,E02002419,E05001415,E08000035,1802
LS11 8EG,LS11 8,428170.0,429980.0,53.765413,-1.574139,E01011321,E02002419,E05001415,E08000035,3208
LS11 8EH,LS11 8,428115.0,429993.0,53.765548,-1.574976,E01011321,E02002419,E05001415,E08000035,3208
LS11 8EJ,LS11 8,428101.0,430081.0,53.766324,-1.575177,E01011317,E02002419,E05001415,E08000035,1802
LS11 8EL,LS11 8,428430.0,430279.0,53.768086,-1.570168,E01011317,E02002419,E05001415,E08000035,1802
LS11 8EN,LS11 8,428392.0,429572.0,53.761734,-1.570809,E01011321,E02002419,E05001415,E08000035,3208
LS11 8EP,LS11 8,428414.0,429541.0,53.761454,-1.570478,E01011321,E02002419,E05001415,E08000035,3208
LS11 8EQ,LS11 8,428100.0,430000.0,53.765596,-1.575199,E01011321,E02002419,E05001415,E08000035,3208
LS11 8ER,LS11 8,428487.0,429342.0,53.759661,-1.569389,E01011321,E02002419,E05001415,E08000035,3208
LS11 8ES,LS11 8,428564.0,429568.0,53.761688,-1.5682,E01011321,E02002419,E05001415,E08000035,3208
LS11 8ET,LS11 8,428766.0,429913.0,53.764778,-1.565104,E01011320,E02002420,E05001415,E08000035,11833
LS11 8EU,LS11 8,428725.0,430121.0,53.76665,-1.565707,E01011315,E02002419,E05001415,E08000035,8607
LS11 8EW,LS11 8,428439.0,429410.0,53.760275,-1.570111,E01011321,E02002419,E05001415,E08000035,3208
LS11 8EX,LS11 8,428581.0,430015.0,53.765705,-1.567901,E01011321,E02002419,E05001415,E08000035,3208
LS11 8EY,LS11 8,428623.0,429992.0,53.765512,-1.56727,E01011321,E02002419,E05001415,E08000035,3208
LS11 8EZ,LS11 8,428689.0,429932.0,53.764953,-1.566271,E01011321,E02002419,E05001415,E08000035,3208
LS11 8FA,LS11 8,429161.0,431497.0,53.779009,-1.558967,E01011370,E02002411,E05001415,E08000035,3605
LS11 8HA,LS11 8,428673.0,430308.0,53.768333,-1.566478,E01011315,E02002419,E05001415,E08000035,8607
LS11 8HB,LS11 8,428654.0,429707.0,53.762933,-1.566822,E01011321,E02002419,E05001415,E08000035,3208
LS11 8HD,LS11 8,428559.0,429617.0,53.762129,-1.568272,E01011321,E02002419,E05001415,E08000035,3208
LS11 8HE,LS11 8,428554.0,429800.0,53.763774,-1.568331,E01011321,E02002419,E05001415,E08000035,3208
LS11 8HF,LS11 8,428582.0,429827.0,53.764015,-1.567903,E01011321,E02002419,E05001415,E08000035,3208
LS11 8HG,LS11 8,428488.0,429813.0,53.763895,-1.569331,E01011321,E02002419,E05001415,E08000035,3208
LS11 8HH,LS11 8,428655.0,429827.0,53.764011,-1.566796,E01011321,E02002419,E05001415,E08000035,3208
LS11 8HJ,LS11 8,428455.0,429905.0,53.764723,-1.569823,E01011321,E02002419,E05001415,E08000035,3208
LS11 8HL,LS11 8,428374.0,429751.0,53.763344,-1.571065,E01011321,E02002419,E05001415,E08000035,3208
LS11 8HN,LS11 8,428408.0,429963.0,53.765247,-1.57053,E01011317,E02002419,E05001415,E08000035,1802
LS11 8HP,LS11 8,428526.0,430014.0,53.765715,-1.568739,E01011317,E02002419,E05001415,E08000035,1802
LS11 8HQ,LS11 8,428619.0,429838.0,53.764112,-1.567341,E01011321,E02002419,E05001415,E08000035,3208
LS11 8HR,LS11 8,428533.0,430174.0,53.767137,-1.568615,E01011321,E02002419,E05001415,E08000035,3208
LS11 8HS,LS11 8,428376.0,430109.0,53.766561,-1.571002,E01011317,E02002419,E05001415,E08000035,1802
LS11 8HT,LS11 8,428548.0,430242.0,53.767747,-1.568381,E01011321,E02002419,E05001415,E08000035,3208
LS11 8HU,LS11 8,428565.0,430149.0,53.76691,-1.568132,E01011321,E02002419,E05001415,E08000035,3208
LS11 8HW,LS11 8,428431.0,429931.0,53.764974,-1.570188,E01011321,E02002419,E05001415,E08000035,3208
LS11 8HX,LS11 8,428653.0,430204.0,53.7674,-1.566791,E01011321,E02002419,E05001415,E08000035,3208
LS11 8HY,LS11 8,428592.0,430083.0,53.766316,-1.567728,E01011321,E02002419,E05001415,E08000035,3208
LS11 8HZ,LS11 8,429566.0,431807.0,53.781756,-1.552788,E01011364,E02002414,E05001415,E08000035,1719
LS11 8JA,LS11 8,429417.0,431695.0,53.780758,-1.55506,E01011364,E02002414,E05001415,E08000035,1719
LS11 8JB,LS11 8,429407.0,431874.0,53.782367,-1.555194,E01011364,E02002414,E05001415,E08000035,1719
LS11 8JD,LS11 8,429300.0,431700.0,53.78081,-1.556835,E01011368,E02002411,E05001415,E08000035,37
LS11 8JE,LS11 8,429517.0,431822.0,53.781894,-1.55353,E01011364,E02002414,E05001415,E08000035,1719
LS11 8JF,LS11 8,429300.0,431800.0,53.781708,-1.556825,E01011368,E02002411,E05001415,E08000035,37
LS11 8JG,LS11 8,428690.0,431427.0,53.77839,-1.566117,E01011366,E02002411,E05001415,E08000035,898
LS11 8JH,LS11 8,428297.0,429753.0,53.763366,-1.572233,E01011321,E02002419,E05001415,E08000035,3208
LS11 8JL,LS11 8,429099.0,431580.0,53.779742,-1.559896,E01011366,E02002411,E05001415,E08000035,898
LS11 8JN,LS11 8,429104.0,431633.0,53.780218,-1.559815,E01011366,E02002411,E05001415,E08000035,898
LS11 8JP,LS11 8,428164.0,430592.0,53.770914,-1.574174,E01011317,E02002419,E05001415,E08000035,1802
LS11 8JQ,LS11 8,428117.0,430637.0,53.771321,-1.574883,E01011315,E02002419,E05001415,E08000035,8607
LS11 8JR,LS11 8,428470.0,430791.0,53.772701,-1.569518,E01011369,E02002419,E05001415,E08000035,6630
LS11 8JT,LS11 8,428776.0,431499.0,53.779032,-1.564805,E01011366,E02002411,E05001415,E08000035,898
LS11 8JU,LS11 8,429300.0,431700.0,53.78081,-1.556835,E01011368,E02002411,E05001415,E08000035,37
LS11 8JW,LS11 8,429088.0,431532.0,53.779311,-1.560068,E01011366,E02002411,E05001415,E08000035,898
LS11 8JY,LS11 8,429618.0,432047.0,53.78391,-1.551976,E01011364,E02002414,E05001420,E08000035,1719
LS11 8LA,LS11 8,429412.0,431759.0,53.781334,-1.55513,E01011364,E02002414,E05001415,E08000035,1719
LS11 8LB,LS11 8,429381.0,431693.0,53.780742,-1.555606,E01011364,E02002414,E05001415,E08000035,1719
LS11 8LD,LS11 8,429213.0,431717.0,53.780967,-1.558153,E01011368,E02002411,E05001415,E08000035,37
LS11 8LE,LS11 8,429318.0,431710.0,53.780898,-1.556561,E01011368,E02002411,E05001415,E08000035,37
LS11 8LF,LS11 8,429415.0,431827.0,53.781945,-1.555078,E01011364,E02002414,E05001415,E08000035,1719
LS11 8LG,LS11 8,429291.0,431382.0,53.777952,-1.557001,E01011370,E02002411,E05001415,E08000035,3605
LS11 8LH,LS11 8,429365.0,431422.0,53.778323,-1.555879,E01011373,E02002414,E05001415,E08000035,875
LS11 8LJ,LS11 8,428252.0,430328.0,53.768552,-1.572867,E01011317,E02002419,E05001415,E08000035,1802
